path,readable,reason,row_count,columns,has_seed_query_product_keys,key_coverage,safe_runtime_column_count,safe_runtime_columns,forbidden_columns
C:\p9b\p9-category-intent-state-candidate-20260630T040226\artifacts\_validation\v5-final-training-action-effect-corpus-retry-20260701T005116Z\seed-337\smoke\behavior_test_features.csv,True,,,time_block|user_id|query_id|product_id|position|clicked|purchased|logging_propensity|prior_impressions|prior_clicks|prior_purchases|smoothed_ctr|smoothed_purchase_rate|behavior_velocity|first_observed_age|zero_history|sparse_history|relevance|relation|attribute_compatible|bm25_score|dense_score|price_log|quality|launch_block|query_text|query_intent|query_category|query_anchor_product_id|qrsbt_ctr|qrsbt_purchase|qrsbt_ctr_lower|qrsbt_purchase_lower|qrsbt_confidence|qrsbt_dispersion|qrsbt_support|qrsbt_neighbors|qrsbt_support_score|qrsbt_relevance_probability|qrsbt_irrelevant_probability|qrsbt_compatibility|qrsbt_transfer_source|semantic_rank_score|behavior_score_uncalibrated|behavior_score|semantic_component|behavior_component|base_score|base_rank|boundary_entry_rejected|qrsbt_boost|gate_action|gate_reason|final_score|row_id,False,0.0,24,base_rank|base_score|behavior_score|behavior_score_uncalibrated|bm25_score|dense_score|price_log|qrsbt_compatibility|qrsbt_confidence|qrsbt_dispersion|qrsbt_irrelevant_probability|qrsbt_support|qrsbt_support_score|qrsbt_transfer_source|quality|query_anchor_product_id|query_category|query_intent|query_text|relation|semantic_component|semantic_rank_score|sparse_history|zero_history,final_score|qrsbt_boost
C:\p9b\p9-category-intent-state-candidate-20260630T040226\artifacts\_validation\v5-final-training-action-effect-corpus-retry-20260701T005116Z\seed-347\smoke\behavior_future_audit_features.csv,True,,,time_block|user_id|query_id|product_id|position|clicked|purchased|logging_propensity|prior_impressions|prior_clicks|prior_purchases|smoothed_ctr|smoothed_purchase_rate|behavior_velocity|first_observed_age|zero_history|sparse_history|relevance|relation|attribute_compatible|bm25_score|dense_score|price_log|quality|launch_block|query_text|query_intent|query_category|query_anchor_product_id|qrsbt_ctr|qrsbt_purchase|qrsbt_ctr_lower|qrsbt_purchase_lower|qrsbt_confidence|qrsbt_dispersion|qrsbt_support|qrsbt_neighbors|qrsbt_support_score|qrsbt_relevance_probability|qrsbt_irrelevant_probability|qrsbt_compatibility|qrsbt_transfer_source|semantic_rank_score|behavior_score_uncalibrated|behavior_score|semantic_component|behavior_component|base_score|base_rank|boundary_entry_rejected|qrsbt_boost|gate_action|gate_reason|final_score|row_id,False,0.0,24,base_rank|base_score|behavior_score|behavior_score_uncalibrated|bm25_score|dense_score|price_log|qrsbt_compatibility|qrsbt_confidence|qrsbt_dispersion|qrsbt_irrelevant_probability|qrsbt_support|qrsbt_support_score|qrsbt_transfer_source|quality|query_anchor_product_id|query_category|query_intent|query_text|relation|semantic_component|semantic_rank_score|sparse_history|zero_history,final_score|qrsbt_boost
C:\p9b\p9-category-intent-state-candidate-20260630T040226\artifacts\_validation\v5-final-training-action-effect-corpus-retry-20260701T005116Z\seed-347\smoke\behavior_test_features.csv,True,,,time_block|user_id|query_id|product_id|position|clicked|purchased|logging_propensity|prior_impressions|prior_clicks|prior_purchases|smoothed_ctr|smoothed_purchase_rate|behavior_velocity|first_observed_age|zero_history|sparse_history|relevance|relation|attribute_compatible|bm25_score|dense_score|price_log|quality|launch_block|query_text|query_intent|query_category|query_anchor_product_id|qrsbt_ctr|qrsbt_purchase|qrsbt_ctr_lower|qrsbt_purchase_lower|qrsbt_confidence|qrsbt_dispersion|qrsbt_support|qrsbt_neighbors|qrsbt_support_score|qrsbt_relevance_probability|qrsbt_irrelevant_probability|qrsbt_compatibility|qrsbt_transfer_source|semantic_rank_score|behavior_score_uncalibrated|behavior_score|semantic_component|behavior_component|base_score|base_rank|boundary_entry_rejected|qrsbt_boost|gate_action|gate_reason|final_score|row_id,False,0.0,24,base_rank|base_score|behavior_score|behavior_score_uncalibrated|bm25_score|dense_score|price_log|qrsbt_compatibility|qrsbt_confidence|qrsbt_dispersion|qrsbt_irrelevant_probability|qrsbt_support|qrsbt_support_score|qrsbt_transfer_source|quality|query_anchor_product_id|query_category|query_intent|query_text|relation|semantic_component|semantic_rank_score|sparse_history|zero_history,final_score|qrsbt_boost
C:\p9b\p9-category-intent-state-candidate-20260630T040226\artifacts\_validation\v5-final-training-action-effect-corpus-retry-20260701T005116Z\seed-349\smoke\behavior_future_audit_features.csv,True,,,time_block|user_id|query_id|product_id|position|clicked|purchased|logging_propensity|prior_impressions|prior_clicks|prior_purchases|smoothed_ctr|smoothed_purchase_rate|behavior_velocity|first_observed_age|zero_history|sparse_history|relevance|relation|attribute_compatible|bm25_score|dense_score|price_log|quality|launch_block|query_text|query_intent|query_category|query_anchor_product_id|qrsbt_ctr|qrsbt_purchase|qrsbt_ctr_lower|qrsbt_purchase_lower|qrsbt_confidence|qrsbt_dispersion|qrsbt_support|qrsbt_neighbors|qrsbt_support_score|qrsbt_relevance_probability|qrsbt_irrelevant_probability|qrsbt_compatibility|qrsbt_transfer_source|semantic_rank_score|behavior_score_uncalibrated|behavior_score|semantic_component|behavior_component|base_score|base_rank|boundary_entry_rejected|qrsbt_boost|gate_action|gate_reason|final_score|row_id,False,0.0,24,base_rank|base_score|behavior_score|behavior_score_uncalibrated|bm25_score|dense_score|price_log|qrsbt_compatibility|qrsbt_confidence|qrsbt_dispersion|qrsbt_irrelevant_probability|qrsbt_support|qrsbt_support_score|qrsbt_transfer_source|quality|query_anchor_product_id|query_category|query_intent|query_text|relation|semantic_component|semantic_rank_score|sparse_history|zero_history,final_score|qrsbt_boost
C:\p9b\p9-category-intent-state-candidate-20260630T040226\artifacts\_validation\v5-final-training-action-effect-corpus-retry-20260701T005116Z\seed-349\smoke\behavior_test_features.csv,True,,,time_block|user_id|query_id|product_id|position|clicked|purchased|logging_propensity|prior_impressions|prior_clicks|prior_purchases|smoothed_ctr|smoothed_purchase_rate|behavior_velocity|first_observed_age|zero_history|sparse_history|relevance|relation|attribute_compatible|bm25_score|dense_score|price_log|quality|launch_block|query_text|query_intent|query_category|query_anchor_product_id|qrsbt_ctr|qrsbt_purchase|qrsbt_ctr_lower|qrsbt_purchase_lower|qrsbt_confidence|qrsbt_dispersion|qrsbt_support|qrsbt_neighbors|qrsbt_support_score|qrsbt_relevance_probability|qrsbt_irrelevant_probability|qrsbt_compatibility|qrsbt_transfer_source|semantic_rank_score|behavior_score_uncalibrated|behavior_score|semantic_component|behavior_component|base_score|base_rank|boundary_entry_rejected|qrsbt_boost|gate_action|gate_reason|final_score|row_id,False,0.0,24,base_rank|base_score|behavior_score|behavior_score_uncalibrated|bm25_score|dense_score|price_log|qrsbt_compatibility|qrsbt_confidence|qrsbt_dispersion|qrsbt_irrelevant_probability|qrsbt_support|qrsbt_support_score|qrsbt_transfer_source|quality|query_anchor_product_id|query_category|query_intent|query_text|relation|semantic_component|semantic_rank_score|sparse_history|zero_history,final_score|qrsbt_boost
C:\p9b\p9-category-intent-state-candidate-20260630T040226\artifacts\_validation\v5-final-training-action-effect-corpus-retry-20260701T005116Z\seed-353\smoke\behavior_future_audit_features.csv,True,,,time_block|user_id|query_id|product_id|position|clicked|purchased|logging_propensity|prior_impressions|prior_clicks|prior_purchases|smoothed_ctr|smoothed_purchase_rate|behavior_velocity|first_observed_age|zero_history|sparse_history|relevance|relation|attribute_compatible|bm25_score|dense_score|price_log|quality|launch_block|query_text|query_intent|query_category|query_anchor_product_id|qrsbt_ctr|qrsbt_purchase|qrsbt_ctr_lower|qrsbt_purchase_lower|qrsbt_confidence|qrsbt_dispersion|qrsbt_support|qrsbt_neighbors|qrsbt_support_score|qrsbt_relevance_probability|qrsbt_irrelevant_probability|qrsbt_compatibility|qrsbt_transfer_source|semantic_rank_score|behavior_score_uncalibrated|behavior_score|semantic_component|behavior_component|base_score|base_rank|boundary_entry_rejected|qrsbt_boost|gate_action|gate_reason|final_score|row_id,False,0.0,24,base_rank|base_score|behavior_score|behavior_score_uncalibrated|bm25_score|dense_score|price_log|qrsbt_compatibility|qrsbt_confidence|qrsbt_dispersion|qrsbt_irrelevant_probability|qrsbt_support|qrsbt_support_score|qrsbt_transfer_source|quality|query_anchor_product_id|query_category|query_intent|query_text|relation|semantic_component|semantic_rank_score|sparse_history|zero_history,final_score|qrsbt_boost
C:\p9b\p9-category-intent-state-candidate-20260630T040226\artifacts\_validation\v5-final-training-action-effect-corpus-retry-20260701T005116Z\seed-353\smoke\behavior_test_features.csv,True,,,time_block|user_id|query_id|product_id|position|clicked|purchased|logging_propensity|prior_impressions|prior_clicks|prior_purchases|smoothed_ctr|smoothed_purchase_rate|behavior_velocity|first_observed_age|zero_history|sparse_history|relevance|relation|attribute_compatible|bm25_score|dense_score|price_log|quality|launch_block|query_text|query_intent|query_category|query_anchor_product_id|qrsbt_ctr|qrsbt_purchase|qrsbt_ctr_lower|qrsbt_purchase_lower|qrsbt_confidence|qrsbt_dispersion|qrsbt_support|qrsbt_neighbors|qrsbt_support_score|qrsbt_relevance_probability|qrsbt_irrelevant_probability|qrsbt_compatibility|qrsbt_transfer_source|semantic_rank_score|behavior_score_uncalibrated|behavior_score|semantic_component|behavior_component|base_score|base_rank|boundary_entry_rejected|qrsbt_boost|gate_action|gate_reason|final_score|row_id,False,0.0,24,base_rank|base_score|behavior_score|behavior_score_uncalibrated|bm25_score|dense_score|price_log|qrsbt_compatibility|qrsbt_confidence|qrsbt_dispersion|qrsbt_irrelevant_probability|qrsbt_support|qrsbt_support_score|qrsbt_transfer_source|quality|query_anchor_product_id|query_category|query_intent|query_text|relation|semantic_component|semantic_rank_score|sparse_history|zero_history,final_score|qrsbt_boost
C:\p9b\p9-category-intent-state-candidate-20260630T040226\artifacts\_validation\v5-final-training-action-effect-corpus-retry-20260701T005116Z\seed-359\smoke\behavior_future_audit_features.csv,True,,,time_block|user_id|query_id|product_id|position|clicked|purchased|logging_propensity|prior_impressions|prior_clicks|prior_purchases|smoothed_ctr|smoothed_purchase_rate|behavior_velocity|first_observed_age|zero_history|sparse_history|relevance|relation|attribute_compatible|bm25_score|dense_score|price_log|quality|launch_block|query_text|query_intent|query_category|query_anchor_product_id|qrsbt_ctr|qrsbt_purchase|qrsbt_ctr_lower|qrsbt_purchase_lower|qrsbt_confidence|qrsbt_dispersion|qrsbt_support|qrsbt_neighbors|qrsbt_support_score|qrsbt_relevance_probability|qrsbt_irrelevant_probability|qrsbt_compatibility|qrsbt_transfer_source|semantic_rank_score|behavior_score_uncalibrated|behavior_score|semantic_component|behavior_component|base_score|base_rank|boundary_entry_rejected|qrsbt_boost|gate_action|gate_reason|final_score|row_id,False,0.0,24,base_rank|base_score|behavior_score|behavior_score_uncalibrated|bm25_score|dense_score|price_log|qrsbt_compatibility|qrsbt_confidence|qrsbt_dispersion|qrsbt_irrelevant_probability|qrsbt_support|qrsbt_support_score|qrsbt_transfer_source|quality|query_anchor_product_id|query_category|query_intent|query_text|relation|semantic_component|semantic_rank_score|sparse_history|zero_history,final_score|qrsbt_boost
C:\p9b\p9-category-intent-state-candidate-20260630T040226\artifacts\_validation\v5-final-training-action-effect-corpus-retry-20260701T005116Z\seed-359\smoke\behavior_test_features.csv,True,,,time_block|user_id|query_id|product_id|position|clicked|purchased|logging_propensity|prior_impressions|prior_clicks|prior_purchases|smoothed_ctr|smoothed_purchase_rate|behavior_velocity|first_observed_age|zero_history|sparse_history|relevance|relation|attribute_compatible|bm25_score|dense_score|price_log|quality|launch_block|query_text|query_intent|query_category|query_anchor_product_id|qrsbt_ctr|qrsbt_purchase|qrsbt_ctr_lower|qrsbt_purchase_lower|qrsbt_confidence|qrsbt_dispersion|qrsbt_support|qrsbt_neighbors|qrsbt_support_score|qrsbt_relevance_probability|qrsbt_irrelevant_probability|qrsbt_compatibility|qrsbt_transfer_source|semantic_rank_score|behavior_score_uncalibrated|behavior_score|semantic_component|behavior_component|base_score|base_rank|boundary_entry_rejected|qrsbt_boost|gate_action|gate_reason|final_score|row_id,False,0.0,24,base_rank|base_score|behavior_score|behavior_score_uncalibrated|bm25_score|dense_score|price_log|qrsbt_compatibility|qrsbt_confidence|qrsbt_dispersion|qrsbt_irrelevant_probability|qrsbt_support|qrsbt_support_score|qrsbt_transfer_source|quality|query_anchor_product_id|query_category|query_intent|query_text|relation|semantic_component|semantic_rank_score|sparse_history|zero_history,final_score|qrsbt_boost
C:\p9b\p9-category-intent-state-candidate-20260630T040226\artifacts\_validation\v5-final-training-action-effect-corpus-retry-20260701T005116Z\seed-367\smoke\behavior_future_audit_features.csv,True,,,time_block|user_id|query_id|product_id|position|clicked|purchased|logging_propensity|prior_impressions|prior_clicks|prior_purchases|smoothed_ctr|smoothed_purchase_rate|behavior_velocity|first_observed_age|zero_history|sparse_history|relevance|relation|attribute_compatible|bm25_score|dense_score|price_log|quality|launch_block|query_text|query_intent|query_category|query_anchor_product_id|qrsbt_ctr|qrsbt_purchase|qrsbt_ctr_lower|qrsbt_purchase_lower|qrsbt_confidence|qrsbt_dispersion|qrsbt_support|qrsbt_neighbors|qrsbt_support_score|qrsbt_relevance_probability|qrsbt_irrelevant_probability|qrsbt_compatibility|qrsbt_transfer_source|semantic_rank_score|behavior_score_uncalibrated|behavior_score|semantic_component|behavior_component|base_score|base_rank|boundary_entry_rejected|qrsbt_boost|gate_action|gate_reason|final_score|row_id,False,0.0,24,base_rank|base_score|behavior_score|behavior_score_uncalibrated|bm25_score|dense_score|price_log|qrsbt_compatibility|qrsbt_confidence|qrsbt_dispersion|qrsbt_irrelevant_probability|qrsbt_support|qrsbt_support_score|qrsbt_transfer_source|quality|query_anchor_product_id|query_category|query_intent|query_text|relation|semantic_component|semantic_rank_score|sparse_history|zero_history,final_score|qrsbt_boost
C:\p9b\p9-category-intent-state-candidate-20260630T040226\artifacts\_validation\v5-final-training-action-effect-corpus-retry-20260701T005116Z\seed-367\smoke\behavior_test_features.csv,True,,,time_block|user_id|query_id|product_id|position|clicked|purchased|logging_propensity|prior_impressions|prior_clicks|prior_purchases|smoothed_ctr|smoothed_purchase_rate|behavior_velocity|first_observed_age|zero_history|sparse_history|relevance|relation|attribute_compatible|bm25_score|dense_score|price_log|quality|launch_block|query_text|query_intent|query_category|query_anchor_product_id|qrsbt_ctr|qrsbt_purchase|qrsbt_ctr_lower|qrsbt_purchase_lower|qrsbt_confidence|qrsbt_dispersion|qrsbt_support|qrsbt_neighbors|qrsbt_support_score|qrsbt_relevance_probability|qrsbt_irrelevant_probability|qrsbt_compatibility|qrsbt_transfer_source|semantic_rank_score|behavior_score_uncalibrated|behavior_score|semantic_component|behavior_component|base_score|base_rank|boundary_entry_rejected|qrsbt_boost|gate_action|gate_reason|final_score|row_id,False,0.0,24,base_rank|base_score|behavior_score|behavior_score_uncalibrated|bm25_score|dense_score|price_log|qrsbt_compatibility|qrsbt_confidence|qrsbt_dispersion|qrsbt_irrelevant_probability|qrsbt_support|qrsbt_support_score|qrsbt_transfer_source|quality|query_anchor_product_id|query_category|query_intent|query_text|relation|semantic_component|semantic_rank_score|sparse_history|zero_history,final_score|qrsbt_boost
